Count,Value,brand,product,total_review_count
1.0,great for sensitive skin,MILK MAKEUP,Sunshine Skin Tint SPF 30,387
1.0,great spf protection,MILK MAKEUP,Sunshine Skin Tint SPF 30,387
1.0,healthy looking skin,MILK MAKEUP,Sunshine Skin Tint SPF 30,387
1.0,hydrating,MILK MAKEUP,Sunshine Skin Tint SPF 30,387
1.0,light-coverage,MILK MAKEUP,Sunshine Skin Tint SPF 30,387
1.0,natural,MILK MAKEUP,Sunshine Skin Tint SPF 30,387
1.0,natural-looking,MILK MAKEUP,Sunshine Skin Tint SPF 30,387
1.0,naturally radiant,MILK MAKEUP,Sunshine Skin Tint SPF 30,387
1.0,no breakouts!,MILK MAKEUP,Sunshine Skin Tint SPF 30,387
1.0,oil balanced,MILK MAKEUP,Sunshine Skin Tint SPF 30,387
1.0,oily,MILK MAKEUP,Sunshine Skin Tint SPF 30,387
118.0,buildable coverage,BECCA,Aqua Luminous Perfecting Foundation,903
87.0,long wearing,BECCA,Aqua Luminous Perfecting Foundation,903
23.0,luminous,BECCA,Aqua Luminous Perfecting Foundation,903
18.0,oil-free,BECCA,Aqua Luminous Perfecting Foundation,903
13.0,dewy,BECCA,Aqua Luminous Perfecting Foundation,903
7.0,lightweight,BECCA,Aqua Luminous Perfecting Foundation,903
6.0,light coverage,BECCA,Aqua Luminous Perfecting Foundation,903
6.0,natural looking,BECCA,Aqua Luminous Perfecting Foundation,903
5.0,moisturizing,BECCA,Aqua Luminous Perfecting Foundation,903
4.0,glowy,BECCA,Aqua Luminous Perfecting Foundation,903
4.0,hydrating,BECCA,Aqua Luminous Perfecting Foundation,903
4.0,natural,BECCA,Aqua Luminous Perfecting Foundation,903
4.0,patchy,BECCA,Aqua Luminous Perfecting Foundation,903
3.0,easy to apply,BECCA,Aqua Luminous Perfecting Foundation,903
3.0,natural finish,BECCA,Aqua Luminous Perfecting Foundation,903
3.0,sheer,BECCA,Aqua Luminous Perfecting Foundation,903
2.0,dewy finish,BECCA,Aqua Luminous Perfecting Foundation,903
2.0,light,BECCA,Aqua Luminous Perfecting Foundation,903
2.0,light weight,BECCA,Aqua Luminous Perfecting Foundation,903
2.0,not long lasting,BECCA,Aqua Luminous Perfecting Foundation,903
2.0,radiant,BECCA,Aqua Luminous Perfecting Foundation,903
2.0,smooth,BECCA,Aqua Luminous Perfecting Foundation,903
1.0,age-appropriate,BECCA,Aqua Luminous Perfecting Foundation,903
1.0,badpackaging,BECCA,Aqua Luminous Perfecting Foundation,903
1.0,beautiful,BECCA,Aqua Luminous Perfecting Foundation,903
1.0,best for evening,BECCA,Aqua Luminous Perfecting Foundation,903
1.0,blendable,BECCA,Aqua Luminous Perfecting Foundation,903
1.0,blurs pores and fine lines,BECCA,Aqua Luminous Perfecting Foundation,903
1.0,brightening,BECCA,Aqua Luminous Perfecting Foundation,903
1.0,brightens skin,BECCA,Aqua Luminous Perfecting Foundation,903
452.0,moisturizing,Josie Maran,Argan Matchmaker Serum Foundation,1759
277.0,long wearing,Josie Maran,Argan Matchmaker Serum Foundation,1759
235.0,buildable coverage,Josie Maran,Argan Matchmaker Serum Foundation,1759
115.0,oil-free,Josie Maran,Argan Matchmaker Serum Foundation,1759
33.0,lightweight,Josie Maran,Argan Matchmaker Serum Foundation,1759
26.0,natural,Josie Maran,Argan Matchmaker Serum Foundation,1759
25.0,light,Josie Maran,Argan Matchmaker Serum Foundation,1759
19.0,hydrating,Josie Maran,Argan Matchmaker Serum Foundation,1759
11.0,light weight,Josie Maran,Argan Matchmaker Serum Foundation,1759
11.0,natural looking,Josie Maran,Argan Matchmaker Serum Foundation,1759
11.0,orange,Josie Maran,Argan Matchmaker Serum Foundation,1759
10.0,good coverage,Josie Maran,Argan Matchmaker Serum Foundation,1759
10.0,light coverage,Josie Maran,Argan Matchmaker Serum Foundation,1759
10.0,sheer,Josie Maran,Argan Matchmaker Serum Foundation,1759
10.0,smooth,Josie Maran,Argan Matchmaker Serum Foundation,1759
9.0,amazing,Josie Maran,Argan Matchmaker Serum Foundation,1759
9.0,blends well,Josie Maran,Argan Matchmaker Serum Foundation,1759
9.0,silky,Josie Maran,Argan Matchmaker Serum Foundation,1759
8.0,drying,Josie Maran,Argan Matchmaker Serum Foundation,1759
7.0,dewy,Josie Maran,Argan Matchmaker Serum Foundation,1759
7.0,easy to apply,Josie Maran,Argan Matchmaker Serum Foundation,1759
7.0,flawless,Josie Maran,Argan Matchmaker Serum Foundation,1759
7.0,great coverage,Josie Maran,Argan Matchmaker Serum Foundation,1759
7.0,long lasting,Josie Maran,Argan Matchmaker Serum Foundation,1759
6.0,blendable,Josie Maran,Argan Matchmaker Serum Foundation,1759
6.0,easy to use,Josie Maran,Argan Matchmaker Serum Foundation,1759
6.0,greasy,Josie Maran,Argan Matchmaker Serum Foundation,1759
6.0,looks natural,Josie Maran,Argan Matchmaker Serum Foundation,1759
6.0,non-greasy,Josie Maran,Argan Matchmaker Serum Foundation,1759
6.0,oily,Josie Maran,Argan Matchmaker Serum Foundation,1759
2.0,long wearing,TOM FORD,Waterproof Foundation & Concealer,30
6.0,buildable coverage,stila,Stay All Day Foundation + Concealer,195
6.0,long wearing,stila,Stay All Day Foundation + Concealer,195
3.0,oil-free,stila,Stay All Day Foundation + Concealer,195
51.0,long wearing,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
30.0,buildable coverage,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
13.0,oil-free,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
9.0,full coverage,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
3.0,matte,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
2.0,amazing,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,amazing coverage.,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,amazing finish,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,bad shade range,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,cakey,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,creamy,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,crease-free,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,disappointing,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,excellent coverage,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,excellent for melasma,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,flawless finish,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,fullest coverage,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,immaculate coverage,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,incredible coverage,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,lightweight,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,matte finish,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,maximum coverage,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,medium to full coverage,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,not long wear at all,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,not oil free,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,sand,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,smells funny,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,super coverage,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,too cakey,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
1.0,very full coverage,Estée Lauder,Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15,222
55.0,long wearing,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
53.0,buildable coverage,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
20.0,oil-free,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
4.0,lightweight,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
3.0,glow,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
3.0,light,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
3.0,sheer,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
2.0,dewy,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
2.0,dewy finish,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
2.0,easy to apply,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
2.0,light-weight,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
2.0,natural,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
2.0,natural finish,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
2.0,scented,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
1.0,angelic look,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
1.0,average,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
1.0,bad smell,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
1.0,blends well,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
1.0,broad spectrum 25 spf,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
1.0,buildable coverage if needed,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
1.0,compliments the skin tone,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
1.0,delivers what it promises,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
1.0,easy to blend and to build,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
1.0,elegant formula,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
1.0,fecking awesome,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
1.0,flattering,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
1.0,flawless,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
1.0,fragranced,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
1.0,fragrant,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
1.0,fresh,Guerlain,Météorites Baby Glow Sheer Liquid Foundation,266
146.0,lightweight,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
108.0,contains SPF,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
94.0,sheer coverage,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
26.0,absorbs quickly,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
10.0,intensive,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
9.0,moisturizing,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
4.0,amazing,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
4.0,great coverage,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
3.0,expensive,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
3.0,natural looking,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
2.0,awesome,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
2.0,buildable,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
2.0,hydrating,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
2.0,last all day,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
2.0,natural,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
2.0,nice coverage,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
2.0,scented,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
2.0,silky,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
2.0,smells nice,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
2.0,smooth,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
2.0,very moisturizing,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
1.0,a must have in your daily routine!,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
1.0,amazing!,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
1.0,be careful not to put to much on,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
1.0,blendable,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
1.0,blends easily,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
1.0,blends well with my skin color,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
1.0,calming,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
1.0,can build it,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
1.0,creamy,AMOREPACIFIC,MOISTURE BOUND Tinted Treatment Moisturizer SPF 15,290
3.0,long wearing,NARS,Velvet Matte Foundation Stick,212
1.0,buildable coverage,NARS,Velvet Matte Foundation Stick,212
1.0,controls oil,NARS,Velvet Matte Foundation Stick,212
1.0,natural,NARS,Velvet Matte Foundation Stick,212
1.0,oil-free,NARS,Velvet Matte Foundation Stick,212
78.0,buildable coverage,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
78.0,long wearing,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
30.0,oil-free,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
7.0,natural,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
4.0,lightweight,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
3.0,natural looking,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
2.0,cakey,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
2.0,flawless,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
2.0,non-drying,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
2.0,smooth,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
1.0,beautiful,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
1.0,better than average,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
1.0,blendable,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
1.0,blends well,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
1.0,breatheable,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
1.0,creaseless,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
1.0,different than anything else,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
1.0,dry,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
1.0,dry looking,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
1.0,drying,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
1.0,easy to use,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
1.0,expensive,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
1.0,feels like you have nothing on you skin,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
1.0,glides on smooth,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
1.0,great balance of yellow and warm undertones,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
1.0,great for fair skin,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
1.0,illuminating,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
1.0,light,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
1.0,light to medium coverage,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
1.0,light weight,Givenchy,Teint Couture Long-Wearing Fluid Foundation Broad Spectrum SPF 20,245
33.0,buildable coverage,tarte,Clay Stick Foundation,570
21.0,long wearing,tarte,Clay Stick Foundation,570
6.0,oil-free,tarte,Clay Stick Foundation,570
4.0,creamy,tarte,Clay Stick Foundation,570
4.0,natural finish,tarte,Clay Stick Foundation,570
3.0,oily,tarte,Clay Stick Foundation,570
2.0,lightweight,tarte,Clay Stick Foundation,570
1.0,breaks apart,tarte,Clay Stick Foundation,570
1.0,buttery,tarte,Clay Stick Foundation,570
1.0,cakey,tarte,Clay Stick Foundation,570
1.0,convenient,tarte,Clay Stick Foundation,570
1.0,dewy,tarte,Clay Stick Foundation,570
1.0,drying,tarte,Clay Stick Foundation,570
1.0,easily blendable,tarte,Clay Stick Foundation,570
1.0,easy to apply,tarte,Clay Stick Foundation,570
1.0,easy to use,tarte,Clay Stick Foundation,570
1.0,emphasizes pores,tarte,Clay Stick Foundation,570
1.0,enlarges pores,tarte,Clay Stick Foundation,570
1.0,for dry skin,tarte,Clay Stick Foundation,570
1.0,full coverage,tarte,Clay Stick Foundation,570
1.0,greasy,tarte,Clay Stick Foundation,570
1.0,great for sensitive skin,tarte,Clay Stick Foundation,570
1.0,hydrating/dewey,tarte,Clay Stick Foundation,570
1.0,light-medium coverage,tarte,Clay Stick Foundation,570
1.0,moisturizing,tarte,Clay Stick Foundation,570
1.0,not long lasting,tarte,Clay Stick Foundation,570
1.0,settles in pores,tarte,Clay Stick Foundation,570
1.0,silicone free,tarte,Clay Stick Foundation,570
1.0,smooth,tarte,Clay Stick Foundation,570
1.0,streaky,tarte,Clay Stick Foundation,570
11.0,buildable coverage,SEPHORA COLLECTION,Make No Mistake Foundation & Concealer Stick,473
8.0,long wearing,SEPHORA COLLECTION,Make No Mistake Foundation & Concealer Stick,473
2.0,easy to use,SEPHORA COLLECTION,Make No Mistake Foundation & Concealer Stick,473
1.0,flawless,SEPHORA COLLECTION,Make No Mistake Foundation & Concealer Stick,473
1.0,multi-purpose,SEPHORA COLLECTION,Make No Mistake Foundation & Concealer Stick,473
1.0,natural,SEPHORA COLLECTION,Make No Mistake Foundation & Concealer Stick,473
1.0,natural finish,SEPHORA COLLECTION,Make No Mistake Foundation & Concealer Stick,473
1.0,oil-free,SEPHORA COLLECTION,Make No Mistake Foundation & Concealer Stick,473
15.0,contains SPF,philosophy,Renewed Hope in a Jar Skin Tint,142
15.0,lightweight,philosophy,Renewed Hope in a Jar Skin Tint,142
14.0,sheer coverage,philosophy,Renewed Hope in a Jar Skin Tint,142
1.0,absorbs quickly,philosophy,Renewed Hope in a Jar Skin Tint,142
1.0,buildable,philosophy,Renewed Hope in a Jar Skin Tint,142
1.0,flawless finish,philosophy,Renewed Hope in a Jar Skin Tint,142
1.0,long lasting,philosophy,Renewed Hope in a Jar Skin Tint,142
1.0,oily,philosophy,Renewed Hope in a Jar Skin Tint,142
158.0,long wearing,BECCA,Ever-Matte Shine Proof Foundation,586
137.0,buildable coverage,BECCA,Ever-Matte Shine Proof Foundation,586
121.0,oil-free,BECCA,Ever-Matte Shine Proof Foundation,586
18.0,matte,BECCA,Ever-Matte Shine Proof Foundation,586
6.0,lightweight,BECCA,Ever-Matte Shine Proof Foundation,586
5.0,controls shine,BECCA,Ever-Matte Shine Proof Foundation,586
5.0,mattifying,BECCA,Ever-Matte Shine Proof Foundation,586
3.0,shine free,BECCA,Ever-Matte Shine Proof Foundation,586
2.0,great for porous skin,BECCA,Ever-Matte Shine Proof Foundation,586
2.0,looks natural,BECCA,Ever-Matte Shine Proof Foundation,586
2.0,matte finish,BECCA,Ever-Matte Shine Proof Foundation,586
2.0,natural looking,BECCA,Ever-Matte Shine Proof Foundation,586
2.0,oil controlling,BECCA,Ever-Matte Shine Proof Foundation,586
2.0,stays matte,BECCA,Ever-Matte Shine Proof Foundation,586
1.0,beautiful finish,BECCA,Ever-Matte Shine Proof Foundation,586
1.0,blends well,BECCA,Ever-Matte Shine Proof Foundation,586
1.0,blotchy,BECCA,Ever-Matte Shine Proof Foundation,586
1.0,combination skin,BECCA,Ever-Matte Shine Proof Foundation,586
1.0,controls oil,BECCA,Ever-Matte Shine Proof Foundation,586
1.0,does not blend well,BECCA,Ever-Matte Shine Proof Foundation,586
1.0,does not oxidate,BECCA,Ever-Matte Shine Proof Foundation,586
1.0,doesn't layer,BECCA,Ever-Matte Shine Proof Foundation,586
1.0,don't waste your money,BECCA,Ever-Matte Shine Proof Foundation,586
1.0,dosent blend well heavy on skin,BECCA,Ever-Matte Shine Proof Foundation,586
1.0,drying,BECCA,Ever-Matte Shine Proof Foundation,586
1.0,excellent pigmentation,BECCA,Ever-Matte Shine Proof Foundation,586
1.0,flaking,BECCA,Ever-Matte Shine Proof Foundation,586
1.0,good color choices for olive skin,BECCA,Ever-Matte Shine Proof Foundation,586
1.0,good for oily skin,BECCA,Ever-Matte Shine Proof Foundation,586
1.0,good match,BECCA,Ever-Matte Shine Proof Foundation,586
25.0,non-greasy,COOLA,Mineral Face SPF 30 - Matte Tint,154
24.0,blends in easily,COOLA,Mineral Face SPF 30 - Matte Tint,154
24.0,natural,COOLA,Mineral Face SPF 30 - Matte Tint,154
4.0,matte,COOLA,Mineral Face SPF 30 - Matte Tint,154
2.0,light coverage,COOLA,Mineral Face SPF 30 - Matte Tint,154
1.0,awesome,COOLA,Mineral Face SPF 30 - Matte Tint,154
1.0,beautiful color,COOLA,Mineral Face SPF 30 - Matte Tint,154
1.0,best primer ever,COOLA,Mineral Face SPF 30 - Matte Tint,154
1.0,gentle,COOLA,Mineral Face SPF 30 - Matte Tint,154
1.0,good for sensitive skin,COOLA,Mineral Face SPF 30 - Matte Tint,154
1.0,good for the environment,COOLA,Mineral Face SPF 30 - Matte Tint,154
1.0,layers well,COOLA,Mineral Face SPF 30 - Matte Tint,154
1.0,lightweight,COOLA,Mineral Face SPF 30 - Matte Tint,154
1.0,like a makeup primer,COOLA,Mineral Face SPF 30 - Matte Tint,154
1.0,longlasting,COOLA,Mineral Face SPF 30 - Matte Tint,154
1.0,no staying power,COOLA,Mineral Face SPF 30 - Matte Tint,154
1.0,not drying,COOLA,Mineral Face SPF 30 - Matte Tint,154
1.0,oily,COOLA,Mineral Face SPF 30 - Matte Tint,154
1.0,provides coverage,COOLA,Mineral Face SPF 30 - Matte Tint,154
1.0,reef safe,COOLA,Mineral Face SPF 30 - Matte Tint,154
1.0,separated,COOLA,Mineral Face SPF 30 - Matte Tint,154
1.0,spf,COOLA,Mineral Face SPF 30 - Matte Tint,154
1.0,crusty,LANEIGE,BB Cushion Pore Blur,73
1.0,drying,LANEIGE,BB Cushion Pore Blur,73
1.0,matte,LANEIGE,BB Cushion Pore Blur,73
1.0,porcelain look,LANEIGE,BB Cushion Pore Blur,73
1.0,sticky,LANEIGE,BB Cushion Pore Blur,73
17.0,buildable coverage,STELLAR,Limitless Foundation,178
12.0,long wearing,STELLAR,Limitless Foundation,178
9.0,oil-free,STELLAR,Limitless Foundation,178
1.0,blurring,STELLAR,Limitless Foundation,178
1.0,comfortable for sensitive skin,STELLAR,Limitless Foundation,178
1.0,dewy,STELLAR,Limitless Foundation,178
1.0,fabulous,STELLAR,Limitless Foundation,178
1.0,fragrance free,STELLAR,Limitless Foundation,178
1.0,smooth,STELLAR,Limitless Foundation,178
1.0,vegan,STELLAR,Limitless Foundation,178
1.0,works well on top of sunscreen,STELLAR,Limitless Foundation,178
5.0,good coverage,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
2.0,easy to use,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
2.0,hydrating,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
2.0,non-oxidizing,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,airbrushed finish,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,amazing,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,anti- aging,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,buildable coverage,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,dewy finish,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,easy to wear,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,evens skintone,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,everyday essential,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,expensive,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,fast to use,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,finger-friendly,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,glow,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,good for oily skin,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,greasy,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,great,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,hard to use,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,high quality,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,light,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,light coverage,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,light to medium coverage,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,lightweight,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,long lasting,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,long-lasting,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,looks very natural,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
1.0,mediocre,Lancôme,Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,91
